# TYPE ceph gauge
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.9",type="total"} 4724 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.9",type="clones"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.9",type="copies"} 9448 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.9",type="missing_on_primary"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.9",type="degraded"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.9",type="misplaced"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.9",type="unfound"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.9",type="dirty"} 4724 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.6",type="total"} 136 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.6",type="clones"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.6",type="copies"} 272 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.6",type="missing_on_primary"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.6",type="degraded"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.6",type="misplaced"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.6",type="unfound"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.6",type="dirty"} 136 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.9",type="total"} 44682 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.9",type="clones"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.9",type="copies"} 89364 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.9",type="missing_on_primary"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.9",type="degraded"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.9",type="misplaced"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.9",type="unfound"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.9",type="dirty"} 44682 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.8",type="total"} 4839 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.8",type="clones"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.8",type="copies"} 9678 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.8",type="missing_on_primary"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.8",type="degraded"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.8",type="misplaced"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.8",type="unfound"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.8",type="dirty"} 4839 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.5",type="total"} 105 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.5",type="clones"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.5",type="copies"} 210 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.5",type="missing_on_primary"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.5",type="degraded"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.5",type="misplaced"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.5",type="unfound"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.5",type="dirty"} 105 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.a",type="total"} 44386 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.a",type="clones"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.a",type="copies"} 88772 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.a",type="missing_on_primary"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.a",type="degraded"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.a",type="misplaced"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.a",type="unfound"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.a",type="dirty"} 44386 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.b",type="total"} 4820 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.b",type="clones"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.b",type="copies"} 9640 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.b",type="missing_on_primary"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.b",type="degraded"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.b",type="misplaced"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.b",type="unfound"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.b",type="dirty"} 4820 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.4",type="total"} 134 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.4",type="clones"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.4",type="copies"} 268 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.4",type="missing_on_primary"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.4",type="degraded"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.4",type="misplaced"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.4",type="unfound"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.4",type="dirty"} 134 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.b",type="total"} 44582 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.b",type="clones"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.b",type="copies"} 89164 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.b",type="missing_on_primary"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.b",type="degraded"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.b",type="misplaced"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.b",type="unfound"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.b",type="dirty"} 44582 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.a",type="total"} 4946 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.a",type="clones"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.a",type="copies"} 9892 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.a",type="missing_on_primary"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.a",type="degraded"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.a",type="misplaced"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.a",type="unfound"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.a",type="dirty"} 4946 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3",type="total"} 109 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3",type="clones"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3",type="copies"} 218 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3",type="missing_on_primary"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3",type="degraded"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3",type="misplaced"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3",type="unfound"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.3",type="dirty"} 109 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.c",type="total"} 44864 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.c",type="clones"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.c",type="copies"} 89728 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.c",type="missing_on_primary"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.c",type="degraded"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.c",type="misplaced"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.c",type="unfound"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.c",type="dirty"} 44864 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.d",type="total"} 4927 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.d",type="clones"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.d",type="copies"} 9854 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.d",type="missing_on_primary"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.d",type="degraded"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.d",type="misplaced"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.d",type="unfound"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.d",type="dirty"} 4927 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.2",type="total"} 119 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.2",type="clones"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.2",type="copies"} 238 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.2",type="missing_on_primary"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.2",type="degraded"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.2",type="misplaced"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.2",type="unfound"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.2",type="dirty"} 119 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.d",type="total"} 44755 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.d",type="clones"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.d",type="copies"} 89510 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.d",type="missing_on_primary"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.d",type="degraded"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.d",type="misplaced"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.d",type="unfound"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.d",type="dirty"} 44755 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.c",type="total"} 4999 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.c",type="clones"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.c",type="copies"} 9998 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.c",type="missing_on_primary"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.c",type="degraded"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.c",type="misplaced"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.c",type="unfound"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.c",type="dirty"} 4999 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.1",type="total"} 119 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.1",type="clones"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.1",type="copies"} 238 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.1",type="missing_on_primary"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.1",type="degraded"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.1",type="misplaced"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.1",type="unfound"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.1",type="dirty"} 119 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.e",type="total"} 44387 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.e",type="clones"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.e",type="copies"} 88774 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.e",type="missing_on_primary"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.e",type="degraded"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.e",type="misplaced"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.e",type="unfound"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.e",type="dirty"} 44387 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.f",type="total"} 4890 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.f",type="clones"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.f",type="copies"} 9780 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.f",type="missing_on_primary"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.f",type="degraded"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.f",type="misplaced"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.f",type="unfound"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.f",type="dirty"} 4890 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.0",type="total"} 114 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.0",type="clones"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.0",type="copies"} 228 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.0",type="missing_on_primary"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.0",type="degraded"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.0",type="misplaced"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.0",type="unfound"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.0",type="dirty"} 114 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.f",type="total"} 44660 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.f",type="clones"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.f",type="copies"} 89320 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.f",type="missing_on_primary"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.f",type="degraded"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.f",type="misplaced"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.f",type="unfound"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.f",type="dirty"} 44660 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.e",type="total"} 4867 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.e",type="clones"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.e",type="copies"} 9734 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.e",type="missing_on_primary"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.e",type="degraded"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.e",type="misplaced"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.e",type="unfound"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.e",type="dirty"} 4867 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.f",type="total"} 133 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.f",type="clones"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.f",type="copies"} 266 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.f",type="missing_on_primary"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.f",type="degraded"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.f",type="misplaced"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.f",type="unfound"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.f",type="dirty"} 133 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.1",type="total"} 4907 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.1",type="clones"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.1",type="copies"} 9814 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.1",type="missing_on_primary"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.1",type="degraded"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.1",type="misplaced"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.1",type="unfound"} 0 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.1",type="dirty"} 4907 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.0",type="total"} 44435 1450641719530
ceph_objects{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.0",type="clones"} 0 1450641719530
